Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2010-03-09 00:00:00+08:00,21153.619140625,21277.66015625,21128.9296875,21207.55078125,1421012500,0.0,0.0
2010-03-10 00:00:00+08:00,21293.51953125,21293.51953125,21156.08984375,21208.2890625,1257677200,0.0,0.0
2010-03-11 00:00:00+08:00,21333.060546875,21333.060546875,21059.060546875,21228.19921875,1402218700,0.0,0.0
2010-03-12 00:00:00+08:00,21249.80078125,21260.0703125,21116.83984375,21209.740234375,1164407200,0.0,0.0
2010-03-15 00:00:00+08:00,21036.419921875,21116.5,20964.310546875,21079.099609375,1143308800,0.0,0.0
2010-03-16 00:00:00+08:00,21135.7890625,21196.830078125,20986.689453125,21022.9296875,1027809600,0.0,0.0
2010-03-17 00:00:00+08:00,21183.599609375,21440.1796875,21159.4296875,21384.490234375,1612088200,0.0,0.0
2010-03-18 00:00:00+08:00,21429.689453125,21440.810546875,21287.369140625,21330.669921875,1341953000,0.0,0.0
2010-03-19 00:00:00+08:00,21359.55078125,21389.0,21257.80078125,21370.8203125,1347445900,0.0,0.0
2010-03-22 00:00:00+08:00,21120.4296875,21120.4296875,20899.689453125,20933.25,1572548900,0.0,0.0
2010-03-23 00:00:00+08:00,21070.650390625,21211.080078125,20971.560546875,20987.779296875,1253196700,0.0,0.0
2010-03-24 00:00:00+08:00,21203.5,21205.5,20974.05078125,21008.619140625,1282110100,0.0,0.0
2010-03-25 00:00:00+08:00,20799.05078125,20800.94921875,20659.279296875,20778.55078125,1456677500,0.0,0.0
2010-03-26 00:00:00+08:00,20679.650390625,21126.75,20679.650390625,21053.109375,1863882000,0.0,0.0
2010-03-29 00:00:00+08:00,21148.05078125,21318.23046875,21125.91015625,21237.4296875,1394443900,0.0,0.0
2010-03-30 00:00:00+08:00,21230.529296875,21450.98046875,21202.169921875,21374.7890625,1749750800,0.0,0.0
2010-03-31 00:00:00+08:00,21366.619140625,21446.80078125,21230.2890625,21239.349609375,2159444200,0.0,0.0
2010-04-01 00:00:00+08:00,21390.890625,21547.66015625,21373.16015625,21537.0,2059414400,0.0,0.0
2010-04-07 00:00:00+08:00,21828.349609375,21935.41015625,21747.5703125,21928.76953125,2868746800,0.0,0.0
2010-04-08 00:00:00+08:00,21836.419921875,21949.25,21813.349609375,21867.0390625,1712260400,0.0,0.0
2010-04-09 00:00:00+08:00,22014.73046875,22249.23046875,21963.779296875,22208.5,2129071600,0.0,0.0
2010-04-12 00:00:00+08:00,22388.76953125,22388.76953125,22131.9296875,22138.169921875,1580086800,0.0,0.0
2010-04-13 00:00:00+08:00,22216.109375,22290.669921875,22008.05078125,22103.529296875,1868202800,0.0,0.0
2010-04-14 00:00:00+08:00,22183.05078125,22192.330078125,22061.76953125,22121.4296875,1302086200,0.0,0.0
2010-04-15 00:00:00+08:00,22265.359375,22337.890625,22113.2109375,22157.8203125,1459714700,0.0,0.0
2010-04-16 00:00:00+08:00,22059.30078125,22111.990234375,21788.880859375,21865.259765625,2496724000,0.0,0.0
2010-04-19 00:00:00+08:00,21557.779296875,21582.130859375,21283.30078125,21405.169921875,2348763400,0.0,0.0
2010-04-20 00:00:00+08:00,21519.259765625,21647.75,21507.470703125,21623.380859375,1422031800,0.0,0.0
2010-04-21 00:00:00+08:00,21732.759765625,21740.640625,21475.98046875,21510.9296875,1624158100,0.0,0.0
2010-04-22 00:00:00+08:00,21283.9296875,21471.109375,21206.740234375,21454.939453125,1352022600,0.0,0.0
2010-04-23 00:00:00+08:00,21385.16015625,21442.76953125,21232.150390625,21244.490234375,1306533600,0.0,0.0
2010-04-26 00:00:00+08:00,21501.2109375,21617.849609375,21489.05078125,21587.060546875,1140597000,0.0,0.0
2010-04-27 00:00:00+08:00,21341.48046875,21383.2109375,21224.05078125,21261.7890625,1327490700,0.0,0.0
2010-04-28 00:00:00+08:00,20853.830078125,21021.669921875,20853.830078125,20949.400390625,1788287200,0.0,0.0
2010-04-29 00:00:00+08:00,20994.369140625,21007.560546875,20763.33984375,20778.919921875,1617080700,0.0,0.0
2010-04-30 00:00:00+08:00,20934.0703125,21121.51953125,20920.150390625,21108.58984375,2387265600,0.0,0.0
2010-05-03 00:00:00+08:00,20799.7890625,20886.849609375,20773.970703125,20811.359375,1312414100,0.0,0.0
2010-05-04 00:00:00+08:00,20935.900390625,21011.94921875,20743.490234375,20763.05078125,1291199700,0.0,0.0
2010-05-05 00:00:00+08:00,20390.119140625,20505.66015625,20293.23046875,20327.5390625,2384536200,0.0,0.0
2010-05-06 00:00:00+08:00,20177.470703125,20303.220703125,19888.490234375,20133.41015625,2153780000,0.0,0.0
2010-05-07 00:00:00+08:00,19699.5,20037.599609375,19699.5,19920.2890625,2324807000,0.0,0.0
2010-05-10 00:00:00+08:00,20118.94921875,20491.94921875,20035.599609375,20426.640625,1820977600,0.0,0.0
2010-05-11 00:00:00+08:00,20346.5390625,20398.4296875,19977.099609375,20146.509765625,1888728800,0.0,0.0
2010-05-12 00:00:00+08:00,20175.740234375,20237.859375,20003.490234375,20212.490234375,1157921500,0.0,0.0
2010-05-13 00:00:00+08:00,20411.55078125,20526.580078125,20273.990234375,20422.4609375,1340553400,0.0,0.0
2010-05-14 00:00:00+08:00,20258.44921875,20352.80078125,20130.779296875,20145.4296875,1366467100,0.0,0.0
2010-05-17 00:00:00+08:00,19832.029296875,19832.029296875,19593.5,19715.19921875,1728648000,0.0,0.0
2010-05-18 00:00:00+08:00,19768.80078125,20013.330078125,19672.390625,19944.939453125,1350108900,0.0,0.0
2010-05-19 00:00:00+08:00,19552.16015625,19785.859375,19546.220703125,19578.98046875,1293434300,0.0,0.0
2010-05-20 00:00:00+08:00,19694.470703125,19747.16015625,19276.4609375,19545.830078125,1585500000,0.0,0.0
2010-05-24 00:00:00+08:00,19470.279296875,19757.439453125,19470.279296875,19667.759765625,1641682500,0.0,0.0
2010-05-25 00:00:00+08:00,19317.240234375,19328.359375,18974.51953125,18985.5,2165693400,0.0,0.0
2010-05-26 00:00:00+08:00,19177.33984375,19242.060546875,19047.69921875,19196.44921875,2264630000,0.0,0.0
2010-05-27 00:00:00+08:00,19015.890625,19555.779296875,18971.51953125,19431.369140625,2136796800,0.0,0.0
2010-05-28 00:00:00+08:00,19816.390625,19910.060546875,19710.859375,19766.7109375,2068737600,0.0,0.0
2010-05-31 00:00:00+08:00,19705.529296875,19823.990234375,19629.830078125,19765.189453125,1075849200,0.0,0.0
2010-06-01 00:00:00+08:00,19600.5703125,19805.599609375,19463.349609375,19496.94921875,1098816400,0.0,0.0
2010-06-02 00:00:00+08:00,19651.55078125,19656.220703125,19372.130859375,19471.80078125,1231922500,0.0,0.0
2010-06-03 00:00:00+08:00,19822.890625,19859.80078125,19744.3203125,19786.7109375,1270634900,0.0,0.0
2010-06-04 00:00:00+08:00,19765.25,19841.6796875,19658.66015625,19780.0703125,1011348700,0.0,0.0
2010-06-07 00:00:00+08:00,19211.669921875,19389.91015625,19211.669921875,19378.150390625,1583714800,0.0,0.0
2010-06-08 00:00:00+08:00,19459.740234375,19510.08984375,19333.099609375,19487.48046875,904490700,0.0,0.0
2010-06-09 00:00:00+08:00,19488.19921875,19792.279296875,19383.890625,19621.240234375,1263124900,0.0,0.0
2010-06-10 00:00:00+08:00,19517.609375,19729.150390625,19517.609375,19632.69921875,962222800,0.0,0.0
2010-06-11 00:00:00+08:00,19995.640625,19995.640625,19834.23046875,19872.380859375,1146581300,0.0,0.0
2010-06-14 00:00:00+08:00,20102.55078125,20102.55078125,20024.0390625,20051.91015625,954758200,0.0,0.0
2010-06-15 00:00:00+08:00,19998.529296875,20142.099609375,19970.91015625,20062.150390625,996054700,0.0,0.0
2010-06-17 00:00:00+08:00,20201.810546875,20201.810546875,20078.58984375,20138.400390625,1034862900,0.0,0.0
2010-06-18 00:00:00+08:00,20199.220703125,20315.419921875,20138.349609375,20286.7109375,1413431500,0.0,0.0
2010-06-21 00:00:00+08:00,20571.400390625,20938.330078125,20571.400390625,20912.1796875,3171247200,0.0,0.0
2010-06-22 00:00:00+08:00,20861.470703125,20957.08984375,20796.380859375,20819.080078125,1597804000,0.0,0.0
2010-06-23 00:00:00+08:00,20718.66015625,20866.880859375,20689.150390625,20856.609375,1362845100,0.0,0.0
2010-06-24 00:00:00+08:00,20797.439453125,20901.150390625,20710.150390625,20733.490234375,1067905400,0.0,0.0
2010-06-25 00:00:00+08:00,20615.919921875,20732.30078125,20563.9296875,20690.7890625,1338524400,0.0,0.0
2010-06-28 00:00:00+08:00,20718.080078125,20862.380859375,20687.26953125,20726.6796875,1171423600,0.0,0.0
2010-06-29 00:00:00+08:00,20727.44921875,20738.150390625,20190.880859375,20248.900390625,1781397200,0.0,0.0
2010-06-30 00:00:00+08:00,19985.720703125,20143.16015625,19971.26953125,20128.990234375,1588071700,0.0,0.0
2010-07-02 00:00:00+08:00,20059.560546875,20161.990234375,19803.220703125,19905.3203125,1374627100,0.0,0.0
2010-07-05 00:00:00+08:00,19809.060546875,19913.400390625,19793.470703125,19842.19921875,1251615800,0.0,0.0
2010-07-06 00:00:00+08:00,19777.830078125,20084.119140625,19777.830078125,20084.119140625,1204498500,0.0,0.0
2010-07-07 00:00:00+08:00,19948.150390625,19948.150390625,19800.23046875,19857.0703125,1083584000,0.0,0.0
2010-07-08 00:00:00+08:00,20231.150390625,20236.1796875,20002.009765625,20050.560546875,1137900000,0.0,0.0
2010-07-09 00:00:00+08:00,20142.779296875,20418.310546875,20116.51953125,20378.66015625,1673574500,0.0,0.0
2010-07-12 00:00:00+08:00,20476.01953125,20539.609375,20368.619140625,20467.4296875,1675481300,0.0,0.0
2010-07-13 00:00:00+08:00,20485.109375,20529.41015625,20378.990234375,20431.060546875,1309265400,0.0,0.0
2010-07-14 00:00:00+08:00,20722.220703125,20722.220703125,20512.240234375,20560.810546875,1562984100,0.0,0.0
2010-07-15 00:00:00+08:00,20530.2890625,20665.619140625,20226.259765625,20255.619140625,1591164000,0.0,0.0
2010-07-16 00:00:00+08:00,20293.609375,20313.740234375,20173.490234375,20250.16015625,1648123300,0.0,0.0
2010-07-19 00:00:00+08:00,20007.880859375,20127.560546875,20007.880859375,20090.94921875,1040734400,0.0,0.0
2010-07-20 00:00:00+08:00,20075.720703125,20403.009765625,20075.720703125,20264.58984375,1168031200,0.0,0.0
2010-07-21 00:00:00+08:00,20377.599609375,20494.1796875,20334.349609375,20487.23046875,1115583200,0.0,0.0
2010-07-22 00:00:00+08:00,20487.490234375,20592.4609375,20384.73046875,20589.69921875,951757400,0.0,0.0
2010-07-23 00:00:00+08:00,20847.849609375,20847.849609375,20728.41015625,20815.330078125,1641271300,0.0,0.0
2010-07-26 00:00:00+08:00,20944.630859375,20963.080078125,20826.98046875,20839.91015625,1139652600,0.0,0.0
2010-07-27 00:00:00+08:00,20965.5390625,21008.779296875,20824.05078125,20973.390625,1118094600,0.0,0.0
2010-07-28 00:00:00+08:00,20961.55078125,21199.55078125,20902.16015625,21091.1796875,1350370800,0.0,0.0
2010-07-29 00:00:00+08:00,21091.169921875,21130.740234375,20970.9296875,21093.8203125,1014336800,0.0,0.0
2010-07-30 00:00:00+08:00,21008.4609375,21095.900390625,20945.630859375,21029.810546875,947166100,0.0,0.0
2010-08-02 00:00:00+08:00,21221.4296875,21439.220703125,21221.4296875,21412.7890625,1646320600,0.0,0.0
2010-08-03 00:00:00+08:00,21610.1796875,21610.1796875,21409.810546875,21457.66015625,1419675100,0.0,0.0
2010-08-04 00:00:00+08:00,21567.330078125,21621.8203125,21427.509765625,21549.880859375,1243029800,0.0,0.0
2010-08-05 00:00:00+08:00,21577.130859375,21618.580078125,21462.23046875,21551.720703125,940912600,0.0,0.0
2010-08-06 00:00:00+08:00,21575.94921875,21722.380859375,21456.740234375,21678.80078125,1309182000,0.0,0.0
2010-08-09 00:00:00+08:00,21640.529296875,21805.939453125,21622.119140625,21801.58984375,999901600,0.0,0.0
2010-08-10 00:00:00+08:00,21764.23046875,21765.580078125,21446.80078125,21473.599609375,1257248200,0.0,0.0
2010-08-11 00:00:00+08:00,21542.26953125,21643.240234375,21239.169921875,21294.5390625,1475898300,0.0,0.0
2010-08-12 00:00:00+08:00,21039.419921875,21124.98046875,20926.48046875,21105.7109375,1695693200,0.0,0.0
2010-08-13 00:00:00+08:00,21095.169921875,21205.6796875,21012.509765625,21071.5703125,1230389200,0.0,0.0
2010-08-16 00:00:00+08:00,20881.94921875,21209.4609375,20881.94921875,21112.119140625,1053815500,0.0,0.0
2010-08-17 00:00:00+08:00,21081.310546875,21161.73046875,21015.009765625,21137.4296875,671736700,0.0,0.0
2010-08-18 00:00:00+08:00,21167.880859375,21277.119140625,20968.69921875,21022.73046875,1282606400,0.0,0.0
2010-08-19 00:00:00+08:00,21094.69921875,21297.619140625,21023.30078125,21072.4609375,1336442900,0.0,0.0
2010-08-20 00:00:00+08:00,20929.720703125,20997.390625,20868.240234375,20981.8203125,1096937300,0.0,0.0
2010-08-23 00:00:00+08:00,20963.25,21035.009765625,20845.69921875,20889.009765625,857934200,0.0,0.0
2010-08-24 00:00:00+08:00,20759.349609375,20937.529296875,20651.26953125,20658.7109375,1243939200,0.0,0.0
2010-08-25 00:00:00+08:00,20603.5703125,20667.30078125,20512.779296875,20634.98046875,1224482900,0.0,0.0
2010-08-26 00:00:00+08:00,20603.1796875,20664.759765625,20567.330078125,20612.060546875,1026568000,0.0,0.0
2010-08-27 00:00:00+08:00,20563.08984375,20670.5703125,20552.55078125,20597.349609375,1212734100,0.0,0.0
2010-08-30 00:00:00+08:00,20797.009765625,20832.359375,20668.810546875,20737.220703125,1056592500,0.0,0.0
2010-08-31 00:00:00+08:00,20539.220703125,20608.55078125,20372.2890625,20536.490234375,1329326000,0.0,0.0
2010-09-01 00:00:00+08:00,20570.51953125,20649.44921875,20529.869140625,20623.830078125,1114882400,0.0,0.0
2010-09-02 00:00:00+08:00,20864.400390625,20938.2890625,20819.609375,20868.919921875,1272295600,0.0,0.0
2010-09-03 00:00:00+08:00,20918.810546875,21028.66015625,20860.890625,20971.5,1340909700,0.0,0.0
2010-09-06 00:00:00+08:00,21155.91015625,21398.08984375,21139.7890625,21355.76953125,1599558900,0.0,0.0
2010-09-07 00:00:00+08:00,21419.91015625,21435.580078125,21313.259765625,21401.7890625,1163804400,0.0,0.0
2010-09-08 00:00:00+08:00,21213.19921875,21214.810546875,21066.689453125,21088.859375,1956624400,0.0,0.0
2010-09-09 00:00:00+08:00,21169.8203125,21248.580078125,21122.73046875,21167.26953125,1086561300,0.0,0.0
2010-09-10 00:00:00+08:00,21310.720703125,21332.439453125,21092.810546875,21257.390625,1125390400,0.0,0.0
2010-09-13 00:00:00+08:00,21396.900390625,21714.359375,21395.5703125,21658.349609375,2035235400,0.0,0.0
2010-09-14 00:00:00+08:00,21760.73046875,21763.73046875,21656.44921875,21696.0390625,1515505900,0.0,0.0
2010-09-15 00:00:00+08:00,21819.94921875,21819.94921875,21633.0703125,21725.640625,1104117600,0.0,0.0
2010-09-16 00:00:00+08:00,21694.2109375,21726.009765625,21525.7109375,21691.44921875,1482348700,0.0,0.0
2010-09-17 00:00:00+08:00,21744.529296875,21988.869140625,21713.669921875,21970.859375,1889361200,0.0,0.0
2010-09-20 00:00:00+08:00,21918.44921875,22009.099609375,21874.419921875,21977.33984375,1215077100,0.0,0.0
2010-09-21 00:00:00+08:00,22118.580078125,22118.580078125,21950.689453125,22002.58984375,1279489500,0.0,0.0
2010-09-22 00:00:00+08:00,22077.380859375,22229.1796875,22021.599609375,22047.7109375,1308382700,0.0,0.0
2010-09-24 00:00:00+08:00,21972.880859375,22155.669921875,21956.759765625,22119.4296875,1297378000,0.0,0.0
2010-09-27 00:00:00+08:00,22351.330078125,22407.23046875,22292.5390625,22340.83984375,1522320100,0.0,0.0
2010-09-28 00:00:00+08:00,22329.8203125,22371.599609375,22091.130859375,22109.94921875,1534385300,0.0,0.0
2010-09-29 00:00:00+08:00,22314.560546875,22439.189453125,22300.08984375,22378.669921875,1945557600,0.0,0.0
2010-09-30 00:00:00+08:00,22287.080078125,22381.330078125,22202.4296875,22358.169921875,2329902800,0.0,0.0
2010-10-04 00:00:00+08:00,22542.359375,22734.880859375,22542.359375,22618.66015625,2591989000,0.0,0.0
2010-10-05 00:00:00+08:00,22532.0390625,22670.810546875,22504.05078125,22639.140625,1820436400,0.0,0.0
2010-10-06 00:00:00+08:00,23006.19921875,23023.130859375,22872.419921875,22880.41015625,3266486800,0.0,0.0
2010-10-07 00:00:00+08:00,22996.73046875,22996.73046875,22824.05078125,22884.3203125,2175196000,0.0,0.0
2010-10-08 00:00:00+08:00,22861.150390625,23093.76953125,22861.150390625,22944.1796875,1559428700,0.0,0.0
2010-10-11 00:00:00+08:00,23169.130859375,23302.2890625,23151.619140625,23207.310546875,2067039600,0.0,0.0
2010-10-12 00:00:00+08:00,23161.2109375,23254.140625,23055.609375,23121.69921875,1655482800,0.0,0.0
2010-10-13 00:00:00+08:00,23329.3203125,23471.66015625,23035.5703125,23457.689453125,2514523800,0.0,0.0
2010-10-14 00:00:00+08:00,23685.259765625,23866.869140625,23614.400390625,23852.169921875,4144523600,0.0,0.0
2010-10-15 00:00:00+08:00,23733.7890625,23862.5390625,23650.30078125,23757.630859375,3594968800,0.0,0.0
2010-10-18 00:00:00+08:00,23693.119140625,23716.48046875,23467.44921875,23469.380859375,2263839600,0.0,0.0
2010-10-19 00:00:00+08:00,23551.310546875,23768.08984375,23551.310546875,23763.73046875,1616146200,0.0,0.0
2010-10-20 00:00:00+08:00,23423.8203125,23689.990234375,23307.490234375,23556.5,2639446200,0.0,0.0
2010-10-21 00:00:00+08:00,23736.7890625,23736.7890625,23450.830078125,23649.48046875,1713519600,0.0,0.0
2010-10-22 00:00:00+08:00,23647.3203125,23667.419921875,23465.759765625,23517.5390625,1259332100,0.0,0.0
2010-10-25 00:00:00+08:00,23551.140625,23781.880859375,23519.16015625,23627.91015625,1441732700,0.0,0.0
2010-10-26 00:00:00+08:00,23727.630859375,23727.630859375,23546.330078125,23601.240234375,1401312000,0.0,0.0
2010-10-27 00:00:00+08:00,23543.73046875,23708.669921875,23148.1796875,23164.580078125,1882652400,0.0,0.0
2010-10-28 00:00:00+08:00,23290.5390625,23290.5390625,23136.970703125,23210.859375,1333725400,0.0,0.0
2010-10-29 00:00:00+08:00,23177.689453125,23222.349609375,22880.6796875,23096.3203125,1905046800,0.0,0.0
2010-11-01 00:00:00+08:00,23366.8203125,23656.650390625,23366.8203125,23652.939453125,1709508800,0.0,0.0
2010-11-02 00:00:00+08:00,23608.1796875,23724.869140625,23566.880859375,23671.419921875,1622167200,0.0,0.0
2010-11-03 00:00:00+08:00,23802.060546875,24163.83984375,23684.990234375,24144.669921875,2699609200,0.0,0.0
2010-11-04 00:00:00+08:00,24377.0703125,24550.080078125,24345.9296875,24535.630859375,2315843600,0.0,0.0
2010-11-05 00:00:00+08:00,24905.4296875,24931.849609375,24732.900390625,24876.8203125,2815142000,0.0,0.0
2010-11-08 00:00:00+08:00,24838.220703125,24988.5703125,24732.51953125,24964.369140625,1811291000,0.0,0.0
2010-11-09 00:00:00+08:00,24858.33984375,24963.259765625,24687.30078125,24710.599609375,2258169600,0.0,0.0
2010-11-10 00:00:00+08:00,24672.5,24692.5390625,24421.029296875,24500.609375,1945425200,0.0,0.0
2010-11-11 00:00:00+08:00,24598.810546875,24887.580078125,24505.150390625,24700.30078125,1795744400,0.0,0.0
2010-11-12 00:00:00+08:00,24404.91015625,24608.66015625,24187.26953125,24222.580078125,2093440400,0.0,0.0
2010-11-15 00:00:00+08:00,24371.76953125,24382.140625,24002.650390625,24027.1796875,1668533900,0.0,0.0
2010-11-16 00:00:00+08:00,24009.83984375,24085.23046875,23578.869140625,23693.01953125,1923820400,0.0,0.0
2010-11-17 00:00:00+08:00,23432.23046875,23618.240234375,23192.490234375,23214.4609375,2171390000,0.0,0.0
2010-11-18 00:00:00+08:00,23437.80078125,23671.509765625,23327.2890625,23637.390625,1718261200,0.0,0.0
2010-11-19 00:00:00+08:00,23625.310546875,23686.419921875,23252.330078125,23605.7109375,1903795800,0.0,0.0
2010-11-22 00:00:00+08:00,23499.630859375,23592.76953125,23419.41015625,23524.01953125,1649739600,0.0,0.0
2010-11-23 00:00:00+08:00,23290.279296875,23322.169921875,22871.109375,22896.140625,2174817200,0.0,0.0
2010-11-24 00:00:00+08:00,23107.439453125,23166.689453125,22971.2109375,23023.859375,1464288200,0.0,0.0
2010-11-25 00:00:00+08:00,23110.01953125,23283.220703125,23037.859375,23054.6796875,1278446100,0.0,0.0
2010-11-26 00:00:00+08:00,23033.0,23107.669921875,22782.98046875,22877.25,1134013900,0.0,0.0
2010-11-29 00:00:00+08:00,22832.05078125,23187.75,22785.279296875,23166.220703125,1211558300,0.0,0.0
2010-11-30 00:00:00+08:00,23122.400390625,23199.439453125,22844.529296875,23007.990234375,1711364400,0.0,0.0
2010-12-01 00:00:00+08:00,22973.80078125,23325.7890625,22842.119140625,23249.80078125,1622216800,0.0,0.0
2010-12-02 00:00:00+08:00,23554.75,23575.380859375,23388.740234375,23448.779296875,1727085200,0.0,0.0
2010-12-03 00:00:00+08:00,23555.759765625,23611.0390625,23286.5390625,23320.51953125,1638261100,0.0,0.0
2010-12-06 00:00:00+08:00,23507.19921875,23612.25,23213.7109375,23237.689453125,1448276400,0.0,0.0
2010-12-07 00:00:00+08:00,23177.400390625,23475.2890625,23101.810546875,23428.150390625,1395045300,0.0,0.0
2010-12-08 00:00:00+08:00,23362.66015625,23374.369140625,22998.33984375,23092.51953125,1469118800,0.0,0.0
2010-12-09 00:00:00+08:00,23167.869140625,23269.359375,23083.16015625,23171.80078125,1359040600,0.0,0.0
2010-12-10 00:00:00+08:00,23091.51953125,23202.2890625,22965.900390625,23162.91015625,1351974400,0.0,0.0
2010-12-13 00:00:00+08:00,23362.3203125,23490.1796875,23233.400390625,23317.609375,1108577600,0.0,0.0
2010-12-14 00:00:00+08:00,23451.400390625,23453.419921875,23328.009765625,23431.189453125,1005933600,0.0,0.0
2010-12-15 00:00:00+08:00,23371.33984375,23371.33984375,22876.880859375,22975.349609375,1731628800,0.0,0.0
2010-12-16 00:00:00+08:00,22949.779296875,22992.0703125,22598.9609375,22668.779296875,1490108700,0.0,0.0
2010-12-17 00:00:00+08:00,22660.880859375,22732.619140625,22519.609375,22714.849609375,1426267400,0.0,0.0
2010-12-20 00:00:00+08:00,22708.4296875,22716.779296875,22392.669921875,22639.080078125,1175563700,0.0,0.0
2010-12-21 00:00:00+08:00,22711.4609375,23025.470703125,22671.609375,22993.859375,1262033000,0.0,0.0
