Open,High,Low,Close,Volume,Index
70793.0,71805.0,70462.0,71785.0,1701800,^BVSP
71783.0,71989.0,71307.0,71417.0,1680000,^BVSP
71414.0,71607.0,70505.0,70614.0,1471600,^BVSP
70618.0,71053.0,70169.0,70792.0,1634200,^BVSP
70794.0,71207.0,70628.0,71035.0,1758800,^BVSP
71036.0,71066.0,70429.0,70524.0,2264600,^BVSP
70522.0,70522.0,69013.0,69421.0,2043800,^BVSP
69418.0,69431.0,68378.0,69098.0,1722000,^BVSP
69101.0,69702.0,69101.0,69318.0,1750200,^BVSP
69313.0,69528.0,68081.0,69386.0,1787200,^BVSP
69388.0,69709.0,68832.0,69509.0,1366800,^BVSP
69509.0,69810.0,68813.0,68872.0,1179400,^BVSP
68868.0,68868.0,66499.0,66511.0,2062200,^BVSP
66513.0,67253.0,65914.0,66656.0,1855600,^BVSP
66661.0,68012.0,66661.0,67978.0,1609400,^BVSP
67975.0,67975.0,67243.0,67530.0,2120200,^BVSP
67534.0,67969.0,66723.0,67119.0,1776000,^BVSP
67116.0,67116.0,64588.0,64869.0,2820000,^BVSP
64859.0,65612.0,63533.0,64914.0,2681200,^BVSP
64915.0,65533.0,60774.0,63414.0,3207600,^BVSP
63416.0,63945.0,61663.0,62871.0,2903400,^BVSP
62872.0,66083.0,62872.0,65453.0,2377400,^BVSP
65449.0,65733.0,64425.0,64425.0,2401600,^BVSP
64438.0,65351.0,64438.0,65224.0,1981400,^BVSP
65223.0,65427.0,64738.0,64788.0,1798200,^BVSP
64787.0,64787.0,63050.0,63412.0,2220800,^BVSP
63406.0,63593.0,61825.0,62866.0,2746000,^BVSP
62871.0,63529.0,60810.0,60841.0,2787000,^BVSP
60841.0,60850.0,59068.0,59689.0,3203000,^BVSP
59684.0,59684.0,57634.0,58192.0,3369200,^BVSP
58192.0,60303.0,57997.0,60259.0,2558200,^BVSP
60255.0,60850.0,59815.0,59915.0,1792600,^BVSP
59912.0,59912.0,57876.0,59184.0,2477800,^BVSP
59182.0,60701.0,59179.0,60190.0,3638600,^BVSP
60191.0,62262.0,60189.0,62092.0,2388000,^BVSP
62080.0,62247.0,61305.0,61947.0,2081600,^BVSP
61950.0,63047.0,61950.0,63047.0,1197600,^BVSP
63033.0,63033.0,61605.0,61841.0,2253800,^BVSP
61836.0,63198.0,61814.0,62943.0,1878400,^BVSP
62940.0,62940.0,61422.0,61676.0,1691000,^BVSP
61675.0,62119.0,61099.0,61183.0,1627000,^BVSP
61187.0,62000.0,61187.0,61856.0,1605200,^BVSP
61799.0,62684.0,61479.0,61479.0,1736400,^BVSP
61484.0,63146.0,61484.0,63049.0,1717000,^BVSP
63044.0,63766.0,62371.0,63605.0,1345800,^BVSP
63613.0,64296.0,63529.0,63533.0,1793600,^BVSP
63534.0,64554.0,63534.0,64442.0,1267200,^BVSP
64442.0,65097.0,63974.0,64751.0,2441000,^BVSP
64745.0,65182.0,64115.0,64541.0,1888800,^BVSP
64542.0,64941.0,64239.0,64438.0,1871800,^BVSP
64442.0,65517.0,64442.0,64829.0,1623000,^BVSP
64834.0,65831.0,64690.0,64811.0,1931800,^BVSP
64812.0,65161.0,64247.0,65160.0,1762200,^BVSP
65154.0,65154.0,63736.0,63937.0,1786400,^BVSP
63937.0,64869.0,63806.0,64824.0,1257200,^BVSP
64825.0,65105.0,64225.0,64225.0,943200,^BVSP
64216.0,64216.0,61670.0,61978.0,2196000,^BVSP
61972.0,62645.0,60936.0,60936.0,1958400,^BVSP
60935.0,61381.0,60056.0,61236.0,2130000,^BVSP
61236.0,61812.0,60764.0,61430.0,1143800,^BVSP
61436.0,61667.0,60796.0,60865.0,760000,^BVSP
60870.0,62451.0,60870.0,62065.0,1786600,^BVSP
62067.0,63313.0,62004.0,63284.0,1732200,^BVSP
63282.0,63596.0,62895.0,63476.0,1658000,^BVSP
63477.0,63972.0,62750.0,62960.0,1229000,^BVSP
62964.0,63777.0,62964.0,63686.0,1583800,^BVSP
63686.0,63688.0,63015.0,63479.0,1450400,^BVSP
63482.0,63612.0,62960.0,63489.0,1564800,^BVSP
63487.0,63492.0,62298.0,62339.0,1326400,^BVSP
62351.0,63300.0,62351.0,63297.0,1276400,^BVSP
63290.0,64481.0,62902.0,64463.0,2429400,^BVSP
64468.0,65136.0,64209.0,64477.0,1821800,^BVSP
64504.0,66213.0,64504.0,65748.0,2320600,^BVSP
65748.0,66323.0,65427.0,66323.0,1540000,^BVSP
66322.0,66619.0,66151.0,66443.0,1234400,^BVSP
66449.0,67102.0,66293.0,66674.0,1601800,^BVSP
66670.0,67051.0,66427.0,66808.0,1939400,^BVSP
66796.0,67428.0,66596.0,66954.0,2160200,^BVSP
66951.0,67608.0,66218.0,67515.0,2088400,^BVSP
67524.0,68754.0,67524.0,68517.0,1766600,^BVSP
68517.0,68561.0,67942.0,67997.0,1900000,^BVSP
67996.0,68534.0,67577.0,68272.0,1875200,^BVSP
68271.0,68471.0,68002.0,68412.0,1611600,^BVSP
68416.0,68509.0,67686.0,68095.0,1513200,^BVSP
68096.0,68513.0,67749.0,67862.0,1254800,^BVSP
67836.0,67836.0,66946.0,67223.0,1625400,^BVSP
67217.0,67217.0,65690.0,65790.0,1732800,^BVSP
65788.0,66027.0,65257.0,65966.0,1546600,^BVSP
65964.0,66590.0,65921.0,66264.0,1841200,^BVSP
66260.0,66868.0,66187.0,66702.0,1394800,^BVSP
66702.0,67666.0,66702.0,67584.0,1747000,^BVSP
67584.0,67745.0,67006.0,67638.0,2367000,^BVSP
67641.0,67713.0,66824.0,66887.0,1920000,^BVSP
66892.0,66892.0,66337.0,66677.0,1414600,^BVSP
66678.0,67175.0,65982.0,65982.0,1379600,^BVSP
65946.0,65946.0,65013.0,65156.0,1604200,^BVSP
65156.0,65156.0,64164.0,64803.0,1753000,^BVSP
64802.0,65271.0,63804.0,63867.0,1773400,^BVSP
63875.0,65589.0,63848.0,65585.0,1764000,^BVSP
65585.0,65585.0,64255.0,64261.0,1286400,^BVSP
64262.0,65182.0,64202.0,65145.0,3284800,^BVSP
65154.0,67073.0,65154.0,67073.0,2509000,^BVSP
67073.0,67168.0,66405.0,66808.0,1601200,^BVSP
66812.0,67673.0,66541.0,66679.0,2019200,^BVSP
66679.0,66949.0,66380.0,66747.0,651400,^BVSP
66739.0,66739.0,66101.0,66407.0,1716000,^BVSP
66411.0,66807.0,66353.0,66624.0,1438800,^BVSP
66622.0,66920.0,66459.0,66807.0,1561000,^BVSP
66807.0,68142.0,66807.0,68031.0,2144400,^BVSP
68030.0,68093.0,67561.0,67692.0,2594000,^BVSP
67690.0,68107.0,67119.0,68107.0,2234200,^BVSP
68103.0,68103.0,67507.0,67663.0,1464400,^BVSP
67665.0,67773.0,66993.0,67089.0,1629400,^BVSP
67087.0,68241.0,67009.0,68190.0,1775200,^BVSP
68189.0,68255.0,67528.0,67719.0,1734000,^BVSP
67711.0,68549.0,67346.0,68325.0,2495200,^BVSP
68321.0,69601.0,67892.0,68794.0,3305200,^BVSP
68800.0,69571.0,68021.0,68196.0,3441000,^BVSP
68197.0,68926.0,68011.0,68816.0,2138600,^BVSP
68817.0,69431.0,68455.0,69228.0,1851800,^BVSP
69225.0,69420.0,68958.0,69228.0,3067200,^BVSP
69230.0,69737.0,68924.0,69430.0,2466200,^BVSP
69438.0,70243.0,69228.0,70229.0,2452600,^BVSP
70230.0,70551.0,70089.0,70385.0,1876800,^BVSP
70390.0,71285.0,70390.0,71283.0,2713000,^BVSP
71284.0,71290.0,70343.0,70541.0,2780600,^BVSP
70545.0,70739.0,69314.0,69918.0,2587200,^BVSP
69921.0,70828.0,69698.0,70809.0,2136000,^BVSP
70810.0,71111.0,70810.0,70946.0,1169000,^BVSP
70950.0,71995.0,70950.0,71675.0,2985000,^BVSP
71676.0,71961.0,71264.0,71692.0,2633000,^BVSP
71699.0,72140.0,71351.0,71830.0,2015200,^BVSP
71830.0,71884.0,71341.0,71736.0,2111600,^BVSP
71735.0,71735.0,69628.0,69864.0,2495200,^BVSP
69863.0,70720.0,69814.0,70405.0,2407200,^BVSP
70406.0,70958.0,68952.0,69652.0,2587800,^BVSP
69658.0,70312.0,68847.0,69530.0,2421600,^BVSP
69536.0,70231.0,69451.0,69580.0,3836000,^BVSP
69582.0,70834.0,69055.0,70740.0,2576800,^BVSP
70735.0,70844.0,70059.0,70569.0,2202600,^BVSP
70573.0,71263.0,70234.0,70320.0,2230200,^BVSP
70322.0,70776.0,70322.0,70673.0,2208800,^BVSP
70686.0,71751.0,70673.0,71561.0,1555000,^BVSP
71560.0,72110.0,71510.0,71905.0,2145800,^BVSP
71910.0,73103.0,71910.0,72996.0,2175800,^BVSP
72987.0,72987.0,72534.0,72607.0,1732000,^BVSP
72607.0,72875.0,72336.0,72657.0,1077600,^BVSP
72654.0,73045.0,71651.0,71679.0,1505000,^BVSP
71674.0,71854.0,70868.0,71638.0,0,^BVSP
71639.0,71639.0,70941.0,71195.0,1353200,^BVSP
71191.0,71191.0,70004.0,70367.0,1188600,^BVSP
70364.0,70364.0,68662.0,69192.0,2240800,^BVSP
69189.0,70080.0,69187.0,69709.0,0,^BVSP
69716.0,70904.0,69716.0,70781.0,1881600,^BVSP
70774.0,70898.0,70236.0,70898.0,1506400,^BVSP
70898.0,70898.0,69202.0,69633.0,1739200,^BVSP
69629.0,69629.0,67728.0,67953.0,2080600,^BVSP
67955.0,69746.0,67955.0,69629.0,1990600,^BVSP
69634.0,69780.0,69362.0,69362.0,981600,^BVSP
69349.0,69349.0,68219.0,68226.0,1564800,^BVSP
68218.0,68422.0,67103.0,67908.0,1777800,^BVSP
67901.0,68476.0,67271.0,67705.0,2159200,^BVSP
67731.0,69605.0,67731.0,69346.0,0,^BVSP
69341.0,69943.0,69219.0,69527.0,2111800,^BVSP
69529.0,69963.0,68943.0,69766.0,2828000,^BVSP
69759.0,69932.0,69378.0,69552.0,0,^BVSP
69563.0,70589.0,69338.0,69338.0,0,^BVSP
69338.0,69354.0,68046.0,68175.0,2671600,^BVSP
68173.0,68561.0,67563.0,67879.0,2447200,^BVSP
67889.0,68514.0,67866.0,68342.0,0,^BVSP
68342.0,69221.0,68342.0,69126.0,0,^BVSP
69127.0,69127.0,68531.0,68743.0,0,^BVSP
68741.0,68741.0,67711.0,67870.0,2962400,^BVSP
67875.0,68377.0,67138.0,67306.0,2401400,^BVSP
67304.0,67981.0,66948.0,67981.0,0,^BVSP
67979.0,68196.0,67264.0,67264.0,2352800,^BVSP
67261.0,68461.0,67261.0,68215.0,1897400,^BVSP
68218.0,68472.0,67727.0,68471.0,1656800,^BVSP
68470.0,68562.0,68250.0,68486.0,1229400,^BVSP
68476.0,68476.0,67803.0,67803.0,1035400,^BVSP
67810.0,68104.0,67810.0,68041.0,0,^BVSP
68043.0,69040.0,68043.0,68952.0,1307800,^BVSP
68953.0,69527.0,68940.0,69305.0,2102200,^BVSP
69310.0,70471.0,69305.0,69962.0,1862400,^BVSP
69962.0,70318.0,69560.0,70318.0,2427200,^BVSP
70311.0,71173.0,69802.0,71091.0,2309200,^BVSP
71093.0,71167.0,70469.0,70579.0,2546000,^BVSP
70580.0,70783.0,69718.0,70057.0,1761000,^BVSP
70056.0,70133.0,69666.0,70127.0,1610800,^BVSP
70146.0,70647.0,70145.0,70423.0,2138000,^BVSP
70429.0,71633.0,70429.0,71633.0,2516000,^BVSP
71631.0,71924.0,70719.0,70721.0,2237800,^BVSP
70723.0,71184.0,70397.0,70940.0,1806600,^BVSP
70940.0,70940.0,70544.0,70609.0,1538600,^BVSP
70612.0,71094.0,70612.0,70920.0,1877400,^BVSP
70921.0,71190.0,69966.0,70058.0,1884800,^BVSP
70056.0,70083.0,69177.0,69562.0,2169600,^BVSP
69560.0,70027.0,69095.0,69133.0,2071800,^BVSP
69134.0,69513.0,68786.0,69427.0,1474400,^BVSP
69427.0,69556.0,68515.0,68709.0,2542400,^BVSP
68717.0,69108.0,67775.0,68051.0,2304400,^BVSP
68051.0,68182.0,65898.0,66698.0,2544000,^BVSP
66697.0,67166.0,66271.0,66575.0,2253800,^BVSP
66575.0,67922.0,66575.0,67847.0,2114000,^BVSP
67844.0,68012.0,66643.0,66688.0,2551400,^BVSP
66688.0,66849.0,66091.0,66765.0,2380800,^BVSP
66752.0,66946.0,65160.0,65269.0,2676800,^BVSP
65272.0,65893.0,64916.0,65362.0,1980400,^BVSP
65359.0,66238.0,65110.0,65771.0,2764000,^BVSP
65767.0,65767.0,64016.0,64218.0,2811400,^BVSP
64217.0,65106.0,64185.0,64578.0,2356400,^BVSP
64582.0,65890.0,64562.0,65756.0,2396400,^BVSP
65751.0,66743.0,65462.0,66558.0,1945000,^BVSP
66558.0,66861.0,66117.0,66341.0,2355400,^BVSP
66342.0,67793.0,66342.0,67571.0,2672400,^BVSP
67580.0,67876.0,67107.0,67685.0,2147800,^BVSP
67685.0,68226.0,67386.0,68067.0,1944000,^BVSP
68067.0,68067.0,67085.0,67259.0,1453000,^BVSP
67255.0,67570.0,66342.0,66440.0,3045400,^BVSP
66440.0,67266.0,66049.0,66910.0,3335000,^BVSP
66909.0,67344.0,66693.0,66949.0,2699200,^BVSP
66952.0,67632.0,66331.0,66903.0,2394600,^BVSP
66909.0,67458.0,66687.0,67383.0,2640400,^BVSP
67381.0,67708.0,66243.0,66243.0,2166400,^BVSP
66242.0,67282.0,66101.0,67282.0,2518600,^BVSP
67284.0,68188.0,67284.0,68146.0,2254600,^BVSP
68138.0,68220.0,67514.0,68012.0,1840000,^BVSP
68010.0,68057.0,67109.0,67264.0,1407600,^BVSP
67256.0,67256.0,65854.0,66041.0,2375000,^BVSP
66041.0,67014.0,65559.0,66685.0,2491000,^BVSP
66684.0,67333.0,66088.0,67169.0,1874200,^BVSP
67168.0,67168.0,65463.0,67005.0,2852200,^BVSP
67011.0,67502.0,65663.0,66003.0,3056800,^BVSP
66017.0,66950.0,66015.0,66216.0,1985000,^BVSP
66217.0,67384.0,66217.0,66880.0,2842800,^BVSP
66887.0,67676.0,66656.0,66690.0,2557400,^BVSP
66684.0,67631.0,66531.0,67578.0,2357800,^BVSP
67570.0,67918.0,67317.0,67796.0,2145600,^BVSP
67799.0,68009.0,67406.0,67533.0,1819800,^BVSP
67528.0,68256.0,67497.0,67766.0,2223800,^BVSP
67767.0,68070.0,67193.0,67193.0,1444400,^BVSP
67194.0,67862.0,67046.0,67419.0,1768200,^BVSP
67423.0,68004.0,67423.0,67997.0,1859800,^BVSP
68000.0,68606.0,68000.0,68587.0,2124400,^BVSP
68588.0,69387.0,68588.0,69268.0,2397400,^BVSP
69270.0,69787.0,69270.0,69704.0,1200,^BVSP
69704.0,70047.0,69465.0,69838.0,0,^BVSP
69841.0,70108.0,68954.0,69037.0,0,^BVSP
69040.0,69334.0,68695.0,69176.0,0,^BVSP
69180.0,69430.0,68472.0,68718.0,2111400,^BVSP
68719.0,69177.0,68029.0,68164.0,2173800,^BVSP
68153.0,68153.0,66721.0,66896.0,2525800,^BVSP
66909.0,67411.0,66251.0,66486.0,2515200,^BVSP
66483.0,67042.0,66090.0,66279.0,2259000,^BVSP
66281.0,66765.0,65832.0,66684.0,2145800,^BVSP
66689.0,66706.0,65158.0,65415.0,3060400,^BVSP
65417.0,66257.0,65417.0,66158.0,2214400,^BVSP
66165.0,67077.0,66165.0,67058.0,2397400,^BVSP
67058.0,67124.0,66552.0,66972.0,1385800,^BVSP
66972.0,67413.0,66722.0,67144.0,1726600,^BVSP
67143.0,67228.0,65885.0,66264.0,2151200,^BVSP
66249.0,66249.0,65105.0,65673.0,3090000,^BVSP
65664.0,66294.0,65461.0,66133.0,2645000,^BVSP
66119.0,66500.0,65346.0,65463.0,2306800,^BVSP
65458.0,65468.0,64244.0,64318.0,2235400,^BVSP
64320.0,64807.0,63548.0,63616.0,2490000,^BVSP
63609.0,64268.0,62973.0,63407.0,2806000,^BVSP
63422.0,64704.0,63422.0,64417.0,2690000,^BVSP
64416.0,64782.0,64150.0,64622.0,1880800,^BVSP
64622.0,65143.0,64619.0,64877.0,1982600,^BVSP
64877.0,64877.0,63622.0,63776.0,2458400,^BVSP
63772.0,64329.0,63125.0,64003.0,2486800,^BVSP
64003.0,64165.0,63063.0,63235.0,2667400,^BVSP
63233.0,63829.0,62676.0,62830.0,2459600,^BVSP
62830.0,63680.0,62414.0,63673.0,2210800,^BVSP
63675.0,64015.0,62830.0,62841.0,2488000,^BVSP
62844.0,63607.0,62225.0,62367.0,2291200,^BVSP
62370.0,63043.0,62086.0,62597.0,2087000,^BVSP
62597.0,62597.0,61659.0,62345.0,1767600,^BVSP
62350.0,63415.0,62350.0,63337.0,2006400,^BVSP
63329.0,63857.0,63025.0,63388.0,1918600,^BVSP
63389.0,64121.0,63232.0,64099.0,2397000,^BVSP
64101.0,64548.0,64092.0,64295.0,1672000,^BVSP
64295.0,64460.0,63915.0,63954.0,629000,^BVSP
63961.0,64620.0,63932.0,64620.0,2428400,^BVSP
64616.0,64674.0,63401.0,63411.0,2158200,^BVSP
63411.0,64218.0,63277.0,64218.0,2135600,^BVSP
64216.0,64979.0,63628.0,64341.0,2155800,^BVSP
64341.0,64512.0,62960.0,63068.0,1822400,^BVSP
63072.0,63784.0,63072.0,63218.0,2089600,^BVSP
63204.0,63354.0,62709.0,63033.0,1805800,^BVSP
63037.0,63773.0,62872.0,63469.0,1946800,^BVSP
63470.0,63478.0,62495.0,62697.0,1688200,^BVSP
62701.0,62968.0,62022.0,62023.0,1397200,^BVSP
62023.0,62697.0,62023.0,62205.0,1762400,^BVSP
62198.0,62198.0,61448.0,61604.0,2668000,^BVSP
61602.0,62040.0,60489.0,60881.0,1991000,^BVSP
60883.0,61268.0,60566.0,61060.0,1974600,^BVSP
61059.0,61571.0,60784.0,61168.0,2019800,^BVSP
61188.0,61543.0,61179.0,61424.0,1696600,^BVSP
61420.0,61859.0,61194.0,61194.0,1863400,^BVSP
61192.0,61459.0,60921.0,61017.0,1449000,^BVSP
61017.0,61456.0,60772.0,61217.0,1634000,^BVSP
61216.0,62309.0,61216.0,62303.0,1796400,^BVSP
62303.0,62625.0,62033.0,62334.0,1873400,^BVSP
62337.0,62574.0,61959.0,62404.0,1814000,^BVSP
62404.0,63455.0,62148.0,63394.0,2376200,^BVSP
63397.0,63891.0,63314.0,63891.0,1000400,^BVSP
63886.0,63886.0,63030.0,63039.0,1937800,^BVSP
63039.0,63039.0,62391.0,62565.0,1612600,^BVSP
62573.0,63206.0,62207.0,62207.0,1865000,^BVSP
62207.0,62207.0,61366.0,61513.0,1670600,^BVSP
61502.0,61502.0,60098.0,60224.0,1773200,^BVSP
60220.0,60516.0,59705.0,59705.0,1946200,^BVSP
59718.0,60847.0,59718.0,60670.0,2284200,^BVSP
60673.0,60685.0,59452.0,59679.0,2363400,^BVSP
59679.0,60104.0,59180.0,59478.0,1960200,^BVSP
59479.0,59479.0,58631.0,58838.0,1956400,^BVSP
58838.0,59394.0,58677.0,59082.0,1888000,^BVSP
59094.0,59552.0,59045.0,59120.0,1946000,^BVSP
59120.0,60441.0,59120.0,60263.0,2159600,^BVSP
60263.0,60696.0,60077.0,60270.0,1809600,^BVSP
60264.0,60285.0,59640.0,59971.0,1772400,^BVSP
59972.0,60204.0,59261.0,59340.0,2174800,^BVSP
59336.0,59336.0,58169.0,58288.0,2619000,^BVSP
58297.0,59167.0,58290.0,58708.0,2234000,^BVSP
58703.0,58952.0,58009.0,58823.0,2366400,^BVSP
58823.0,59542.0,58168.0,58536.0,2109400,^BVSP
58526.0,58673.0,57259.0,57311.0,2696200,^BVSP
57318.0,57352.0,55249.0,56017.0,3491800,^BVSP
55999.0,55999.0,52629.0,52811.0,4455400,^BVSP
52811.0,53866.0,51153.0,52949.0,4320600,^BVSP
52938.0,52938.0,47793.0,48668.0,4894600,^BVSP
48671.0,51151.0,48666.0,51151.0,5268200,^BVSP
51151.0,52164.0,49947.0,51395.0,4358800,^BVSP
51398.0,53724.0,51398.0,53343.0,4066000,^BVSP
53344.0,53643.0,52650.0,53473.0,3269800,^BVSP
53478.0,54968.0,53474.0,54652.0,2540600,^BVSP
54651.0,54651.0,53539.0,54324.0,2464600,^BVSP
54324.0,55073.0,53828.0,55073.0,3160600,^BVSP
55037.0,55037.0,52246.0,53134.0,3120400,^BVSP
53135.0,53601.0,52336.0,52448.0,2577200,^BVSP
52472.0,53552.0,52397.0,52440.0,2140800,^BVSP
52440.0,53787.0,51853.0,53787.0,2679000,^BVSP
53787.0,54279.0,52993.0,53796.0,2492200,^BVSP
53796.0,54155.0,52677.0,52953.0,2381200,^BVSP
52955.0,53598.0,51971.0,53351.0,2223000,^BVSP
53356.0,55027.0,53356.0,54861.0,2293800,^BVSP
54861.0,55768.0,54425.0,55385.0,2343400,^BVSP
55399.0,56495.0,55399.0,56495.0,2940000,^BVSP
56498.0,58589.0,56498.0,58118.0,4013600,^BVSP
58114.0,58114.0,56302.0,56532.0,3147400,^BVSP
56521.0,56521.0,54818.0,54998.0,1609000,^BVSP
54998.0,56676.0,54121.0,56607.0,2846800,^BVSP
56609.0,58242.0,56609.0,57624.0,2757000,^BVSP
57614.0,57614.0,55528.0,55778.0,2481800,^BVSP
55773.0,55792.0,54310.0,55685.0,2376200,^BVSP
55690.0,56336.0,55166.0,55544.0,2099400,^BVSP
55544.0,56776.0,55090.0,56286.0,2836200,^BVSP
56287.0,57161.0,56196.0,56381.0,2136800,^BVSP
56381.0,57210.0,56257.0,57210.0,1970000,^BVSP
57208.0,57208.0,56060.0,57103.0,2328200,^BVSP
57105.0,57620.0,56379.0,56379.0,2677000,^BVSP
56381.0,57600.0,55915.0,55982.0,2777000,^BVSP
55981.0,55981.0,52706.0,53280.0,3603600,^BVSP
53273.0,53855.0,52754.0,53230.0,2689200,^BVSP
53243.0,53873.0,52399.0,53748.0,2143200,^BVSP
53751.0,54992.0,53751.0,53920.0,2454200,^BVSP
53921.0,54796.0,53258.0,53270.0,2340800,^BVSP
53276.0,54207.0,52849.0,53385.0,2304800,^BVSP
53385.0,53385.0,51897.0,52324.0,3072600,^BVSP
52319.0,52319.0,50792.0,50792.0,3112400,^BVSP
50790.0,50790.0,49433.0,50686.0,4038800,^BVSP
50683.0,51199.0,50209.0,51014.0,2830400,^BVSP
51016.0,52729.0,51016.0,52290.0,3145600,^BVSP
52290.0,52891.0,50902.0,51244.0,2627200,^BVSP
51244.0,53294.0,51244.0,53273.0,2180600,^BVSP
53271.0,54113.0,52820.0,53838.0,2845400,^BVSP
53836.0,54751.0,53308.0,54601.0,3574200,^BVSP
54603.0,55179.0,54447.0,55030.0,2323200,^BVSP
55021.0,55021.0,53536.0,53911.0,2366200,^BVSP
53915.0,55225.0,53188.0,55032.0,2540000,^BVSP
55037.0,55244.0,54483.0,54966.0,2430800,^BVSP
54953.0,54953.0,53610.0,54010.0,2282800,^BVSP
54014.0,55504.0,54014.0,55255.0,2151200,^BVSP
55259.0,57226.0,55259.0,56892.0,2656000,^BVSP
56885.0,56885.0,55770.0,56286.0,2262800,^BVSP
56306.0,57334.0,56249.0,57144.0,2172400,^BVSP
57146.0,59901.0,57146.0,59270.0,3665800,^BVSP
59270.0,59668.0,58760.0,59513.0,2388000,^BVSP
59513.0,59513.0,58094.0,58338.0,2258000,^BVSP
58300.0,58300.0,56099.0,57323.0,2827600,^BVSP
57327.0,58481.0,57327.0,58196.0,2445800,^BVSP
58186.0,58804.0,57547.0,58670.0,1946600,^BVSP
58670.0,59440.0,58645.0,59199.0,1869400,^BVSP
59205.0,59616.0,58505.0,59026.0,1934000,^BVSP
59011.0,59011.0,57201.0,57550.0,2623000,^BVSP
57561.0,58314.0,57294.0,57322.0,1959000,^BVSP
57325.0,58747.0,57325.0,58547.0,2136400,^BVSP
58539.0,58717.0,58013.0,58258.0,1791000,^BVSP
58256.0,58877.0,57784.0,58560.0,2703800,^BVSP
