Open,High,Low,Close,Volume,Index
1035.6400146484375,1053.449951171875,1034.510009765625,1040.8399658203125,115682300,^OMX
1041.800048828125,1067.0799560546875,1035.949951171875,1065.3699951171875,125076900,^OMX
1060.489990234375,1067.2900390625,1050.1099853515625,1057.77001953125,119662800,^OMX
1065.050048828125,1066.8499755859375,1050.8499755859375,1059.43994140625,78725600,^OMX
1063.56005859375,1068.699951171875,1056.5999755859375,1059.2900390625,117998500,^OMX
1063.6099853515625,1066.989990234375,1048.8499755859375,1050.8399658203125,109154500,^OMX
1054.1800537109375,1060.1700439453125,1047.3800048828125,1049.02001953125,98764400,^OMX
1045.219970703125,1055.280029296875,1037.719970703125,1047.260009765625,95102000,^OMX
1052.1099853515625,1076.02001953125,1051.5899658203125,1074.6099853515625,98945800,^OMX
1073.9300537109375,1074.68994140625,1067.72998046875,1073.1700439453125,70956000,^OMX
1072.18994140625,1075.449951171875,1063.6099853515625,1071.280029296875,79507800,^OMX
1071.43994140625,1083.9000244140625,1069.1400146484375,1074.4000244140625,77479800,^OMX
1076.6199951171875,1082.510009765625,1062.219970703125,1065.219970703125,92072200,^OMX
1072.1800537109375,1077.780029296875,1066.8699951171875,1073.530029296875,58662600,^OMX
1069.6400146484375,1071.6600341796875,1059.780029296875,1063.3199462890625,68554400,^OMX
1060.3399658203125,1060.3399658203125,1034.6400146484375,1036.280029296875,96338600,^OMX
1032.550048828125,1042.8399658203125,1022.47998046875,1031.22998046875,110474900,^OMX
1040.3699951171875,1040.6800537109375,1021.9400024414062,1036.449951171875,92391400,^OMX
1042.050048828125,1046.68994140625,1033.25,1046.0899658203125,87420000,^OMX
1046.9200439453125,1057.4599609375,1045.699951171875,1057.1400146484375,78621400,^OMX
1054.06005859375,1060.280029296875,1050.8399658203125,1057.199951171875,77037200,^OMX
1059.06005859375,1061.6300048828125,1039.9000244140625,1040.4200439453125,97271800,^OMX
1038.9100341796875,1044.260009765625,1018.3499755859375,1020.6300048828125,98539400,^OMX
1022.6699829101562,1029.9300537109375,1014.260009765625,1021.780029296875,103984200,^OMX
1015.6500244140625,1016.0599975585938,994.6300048828125,1005.3400268554688,112278700,^OMX
1003.2000122070312,1011.8400268554688,982.52001953125,995.6799926757812,116257800,^OMX
1005.6599731445312,1009.5599975585938,1000.260009765625,1006.1599731445312,91388400,^OMX
1003.3400268554688,1018.969970703125,998.75,1018.8900146484375,94342800,^OMX
1022.489990234375,1025.8399658203125,1000.8699951171875,1008.52001953125,84574400,^OMX
997.4199829101562,1011.7000122070312,993.4600219726562,1011.7000122070312,109441800,^OMX
1017.2899780273438,1050.6500244140625,1009.739990234375,1049.260009765625,133531200,^OMX
1048.3399658203125,1048.3399658203125,1039.8199462890625,1043.0899658203125,89494000,^OMX
1045.1500244140625,1057.7099609375,1041.68994140625,1047.989990234375,98903400,^OMX
1052.97998046875,1054.06005859375,1048.1700439453125,1052.530029296875,60317300,^OMX
1050.0699462890625,1050.780029296875,1042.4300537109375,1048.6500244140625,104730200,^OMX
1043.6700439453125,1060.1500244140625,1040.0699462890625,1059.5999755859375,97637400,^OMX
1058.1099853515625,1068.3499755859375,1054.550048828125,1067.050048828125,99459600,^OMX
1064.199951171875,1072.3399658203125,1062.3800048828125,1068.8900146484375,89884800,^OMX
1074.3199462890625,1081.8699951171875,1071.1800537109375,1080.719970703125,84241700,^OMX
1081.489990234375,1084.6099853515625,1074.47998046875,1082.489990234375,90812100,^OMX
1082.949951171875,1086.989990234375,1074.3199462890625,1080.219970703125,103124000,^OMX
1081.1800537109375,1084.1700439453125,1074.5699462890625,1078.18994140625,107163300,^OMX
1084.31005859375,1089.6800537109375,1076.8699951171875,1081.97998046875,170569100,^OMX
1080.77001953125,1092.489990234375,1080.050048828125,1092.489990234375,111518300,^OMX
1091.780029296875,1099.8699951171875,1091.0999755859375,1093.4100341796875,110493900,^OMX
1097.1099853515625,1097.1099853515625,1078.68994140625,1085.1099853515625,95152400,^OMX
1088.5799560546875,1090.6600341796875,1066.8599853515625,1074.0699462890625,103470100,^OMX
1072.43994140625,1095.72998046875,1071.1700439453125,1095.5899658203125,98519400,^OMX
1097.4100341796875,1099.3199462890625,1085.9100341796875,1086.239990234375,75959800,^OMX
1084.5899658203125,1094.6700439453125,1077.9300537109375,1090.77001953125,125713000,^OMX
1085.3599853515625,1092.739990234375,1079.22998046875,1085.0899658203125,119250700,^OMX
1081.18994140625,1100.72998046875,1079.8800048828125,1087.7099609375,130487600,^OMX
1087.449951171875,1092.1400146484375,1077.8299560546875,1082.3699951171875,102760500,^OMX
1082.8499755859375,1083.9300537109375,1068.0,1068.739990234375,85646800,^OMX
1068.6099853515625,1093.8699951171875,1061.97998046875,1089.31005859375,105440900,^OMX
1092.8599853515625,1096.8800048828125,1087.0899658203125,1089.0799560546875,120318600,^OMX
1087.0799560546875,1091.949951171875,1081.3599853515625,1085.780029296875,160092900,^OMX
1087.3800048828125,1087.4000244140625,1078.3499755859375,1085.510009765625,96670200,^OMX
1085.93994140625,1094.1199951171875,1085.93994140625,1092.3399658203125,82572200,^OMX
1087.3900146484375,1091.0699462890625,1077.1400146484375,1089.8900146484375,85261600,^OMX
1092.719970703125,1108.52001953125,1091.3399658203125,1104.0799560546875,102618500,^OMX
1106.27001953125,1109.31005859375,1096.199951171875,1098.4300537109375,98305200,^OMX
1099.949951171875,1101.510009765625,1089.81005859375,1094.52001953125,91559000,^OMX
1091.6199951171875,1100.27001953125,1087.1500244140625,1097.300048828125,78257600,^OMX
1102.1099853515625,1110.1700439453125,1095.1199951171875,1095.4599609375,138017500,^OMX
1093.9000244140625,1098.9000244140625,1089.8199462890625,1098.8800048828125,104802700,^OMX
1099.6500244140625,1118.3499755859375,1096.93994140625,1116.6300048828125,155275300,^OMX
1119.18994140625,1119.18994140625,1109.949951171875,1109.9599609375,132728300,^OMX
1117.260009765625,1117.6500244140625,1107.6099853515625,1110.3800048828125,86499000,^OMX
1108.1500244140625,1110.43994140625,1100.6099853515625,1106.47998046875,92855200,^OMX
1107.7900390625,1112.4100341796875,1102.0899658203125,1103.8599853515625,107528800,^OMX
1103.2099609375,1106.1099853515625,1088.8299560546875,1091.6500244140625,119434100,^OMX
1087.699951171875,1090.3699951171875,1079.5999755859375,1089.3199462890625,110010900,^OMX
1094.6199951171875,1095.550048828125,1083.5899658203125,1091.68994140625,87811000,^OMX
1089.3299560546875,1097.969970703125,1088.43994140625,1096.5899658203125,85039600,^OMX
1102.699951171875,1102.699951171875,1087.9200439453125,1089.469970703125,79750200,^OMX
1099.4100341796875,1114.969970703125,1098.6300048828125,1109.3699951171875,121475000,^OMX
1110.72998046875,1111.6400146484375,1094.010009765625,1098.68994140625,51274800,^OMX
1105.3599853515625,1107.800048828125,1099.3499755859375,1105.31005859375,84947600,^OMX
1104.6600341796875,1116.0999755859375,1102.699951171875,1113.4200439453125,85577200,^OMX
1111.199951171875,1112.4200439453125,1101.72998046875,1106.3399658203125,78179800,^OMX
1109.739990234375,1109.739990234375,1097.6600341796875,1103.1199951171875,73083000,^OMX
1092.469970703125,1100.0899658203125,1086.030029296875,1094.550048828125,96245800,^OMX
1089.47998046875,1104.72998046875,1088.8699951171875,1104.0400390625,77843600,^OMX
1097.8900146484375,1097.97998046875,1079.6700439453125,1083.9200439453125,99656400,^OMX
1081.9000244140625,1089.3399658203125,1078.27001953125,1086.530029296875,93958200,^OMX
1093.7099609375,1106.81005859375,1090.5699462890625,1106.3199462890625,88626600,^OMX
1108.5899658203125,1110.550048828125,1101.3599853515625,1110.550048828125,84277200,^OMX
1117.699951171875,1119.0699462890625,1103.1099853515625,1106.550048828125,103827900,^OMX
1100.239990234375,1103.530029296875,1087.4200439453125,1088.81005859375,101858000,^OMX
1089.56005859375,1102.1500244140625,1083.1600341796875,1100.0,100047600,^OMX
1103.050048828125,1112.1700439453125,1100.43994140625,1111.1600341796875,82900200,^OMX
1106.0400390625,1114.4100341796875,1100.760009765625,1110.1099853515625,85429600,^OMX
1114.989990234375,1121.3800048828125,1100.75,1104.3499755859375,103356400,^OMX
1104.3699951171875,1110.1199951171875,1096.72998046875,1107.050048828125,140035000,^OMX
1112.6700439453125,1134.3499755859375,1111.77001953125,1134.27001953125,133673400,^OMX
1137.739990234375,1145.510009765625,1129.719970703125,1145.510009765625,110877400,^OMX
1144.0999755859375,1149.800048828125,1135.1300048828125,1149.56005859375,100321600,^OMX
1147.1600341796875,1149.9300537109375,1141.0699462890625,1144.43994140625,71167800,^OMX
1145.4200439453125,1157.219970703125,1144.6199951171875,1148.97998046875,111409400,^OMX
1144.5699462890625,1150.219970703125,1142.8399658203125,1145.6300048828125,117709400,^OMX
1150.4200439453125,1151.300048828125,1131.1199951171875,1133.52001953125,114870800,^OMX
1134.93994140625,1139.1600341796875,1133.6800537109375,1139.1600341796875,84293600,^OMX
1141.25,1150.3900146484375,1141.239990234375,1146.1500244140625,82213000,^OMX
1146.1099853515625,1155.8399658203125,1143.81005859375,1155.8399658203125,91485000,^OMX
1152.4200439453125,1159.0999755859375,1148.3800048828125,1156.4000244140625,96155200,^OMX
1154.93994140625,1157.9100341796875,1149.9000244140625,1153.8499755859375,106614000,^OMX
1153.1500244140625,1156.719970703125,1148.3699951171875,1153.1300048828125,109395800,^OMX
1153.0899658203125,1160.3900146484375,1149.1300048828125,1154.18994140625,97344200,^OMX
1159.1600341796875,1166.489990234375,1158.22998046875,1166.0,78290000,^OMX
1165.2099609375,1169.4599609375,1161.3299560546875,1163.27001953125,64683600,^OMX
1161.3699951171875,1162.22998046875,1156.27001953125,1160.550048828125,43257600,^OMX
1159.5999755859375,1161.5999755859375,1154.81005859375,1160.280029296875,28451800,^OMX
1159.8599853515625,1163.4200439453125,1158.050048828125,1159.800048828125,59416000,^OMX
1160.949951171875,1165.9000244140625,1160.6800537109375,1165.1099853515625,44364600,^OMX
1164.5699462890625,1165.5899658203125,1155.5699462890625,1155.5699462890625,51305000,^OMX
1161.5799560546875,1177.0,1161.1199951171875,1176.8499755859375,53734600,^OMX
1180.5,1181.56005859375,1165.780029296875,1165.8800048828125,91664000,^OMX
1166.3900146484375,1167.0899658203125,1149.2099609375,1151.800048828125,71284400,^OMX
1159.5799560546875,1164.9599609375,1152.030029296875,1159.449951171875,106798400,^OMX
1158.739990234375,1160.4200439453125,1149.3800048828125,1152.6099853515625,81689600,^OMX
1158.4100341796875,1175.030029296875,1154.8800048828125,1174.3599853515625,173570400,^OMX
1175.760009765625,1178.06005859375,1172.77001953125,1174.0999755859375,83984800,^OMX
1178.9599609375,1179.8399658203125,1171.0799560546875,1174.4300537109375,105304000,^OMX
1173.5,1174.469970703125,1163.050048828125,1173.280029296875,79458800,^OMX
1173.56005859375,1176.1800537109375,1163.550048828125,1169.530029296875,57168600,^OMX
1172.8299560546875,1180.5899658203125,1172.47998046875,1179.2900390625,91346400,^OMX
1180.0400390625,1182.56005859375,1153.5999755859375,1155.6400146484375,141621600,^OMX
1154.6300048828125,1157.3199462890625,1136.4200439453125,1136.4200439453125,141246800,^OMX
1142.4200439453125,1156.68994140625,1138.4200439453125,1150.8399658203125,113608800,^OMX
1157.3699951171875,1158.5899658203125,1138.4100341796875,1148.739990234375,103037600,^OMX
1154.2900390625,1156.489990234375,1148.6600341796875,1152.68994140625,124887800,^OMX
1160.0799560546875,1176.2900390625,1156.31005859375,1173.8499755859375,106684600,^OMX
1165.9200439453125,1173.280029296875,1165.2099609375,1165.7099609375,142883800,^OMX
1165.6700439453125,1168.1300048828125,1151.800048828125,1151.800048828125,93582600,^OMX
1148.550048828125,1150.2900390625,1139.6500244140625,1147.219970703125,85723800,^OMX
1150.5400390625,1156.199951171875,1141.77001953125,1146.7900390625,117801200,^OMX
1150.6500244140625,1153.6600341796875,1120.6800537109375,1130.4200439453125,203981600,^OMX
1136.4300537109375,1144.25,1126.5899658203125,1138.719970703125,145684400,^OMX
1135.3499755859375,1146.260009765625,1133.3800048828125,1139.31005859375,278921200,^OMX
1143.010009765625,1148.6600341796875,1136.699951171875,1140.5,98245800,^OMX
1144.699951171875,1144.699951171875,1127.6300048828125,1132.8299560546875,159125800,^OMX
1134.9200439453125,1137.510009765625,1130.6300048828125,1134.8299560546875,104672200,^OMX
1134.5,1135.030029296875,1122.3199462890625,1127.0,98557400,^OMX
1127.47998046875,1140.4100341796875,1117.9000244140625,1139.969970703125,115907600,^OMX
1143.8900146484375,1146.0799560546875,1134.050048828125,1134.050048828125,118557600,^OMX
1134.8399658203125,1137.5799560546875,1119.530029296875,1125.8499755859375,104339200,^OMX
1128.3299560546875,1133.3199462890625,1125.5999755859375,1128.0,87360200,^OMX
1131.260009765625,1131.260009765625,1103.97998046875,1110.68994140625,138804200,^OMX
1112.6600341796875,1119.0400390625,1105.75,1117.22998046875,101023000,^OMX
1116.5999755859375,1124.72998046875,1108.949951171875,1113.97998046875,85728900,^OMX
1108.199951171875,1115.969970703125,1100.760009765625,1112.3499755859375,93732800,^OMX
1108.1600341796875,1109.0,1090.1600341796875,1098.0699462890625,116886200,^OMX
1088.8699951171875,1108.9100341796875,1085.06005859375,1102.300048828125,109369600,^OMX
1108.300048828125,1118.969970703125,1101.47998046875,1116.7900390625,83274600,^OMX
1117.97998046875,1131.8499755859375,1111.9599609375,1128.6600341796875,122363600,^OMX
1131.050048828125,1134.510009765625,1119.1600341796875,1119.1600341796875,100544800,^OMX
1112.3199462890625,1112.6600341796875,1103.02001953125,1103.6099853515625,108233600,^OMX
1110.300048828125,1115.510009765625,1105.6700439453125,1110.800048828125,110902000,^OMX
1115.469970703125,1125.0699462890625,1111.18994140625,1112.3800048828125,120605800,^OMX
1111.469970703125,1127.5400390625,1105.5,1117.97998046875,103712600,^OMX
1121.3299560546875,1128.469970703125,1119.0799560546875,1122.8900146484375,90389700,^OMX
1125.9000244140625,1136.239990234375,1123.6199951171875,1126.5799560546875,97079000,^OMX
1120.5899658203125,1130.1600341796875,1116.0400390625,1118.989990234375,109838400,^OMX
1111.27001953125,1113.3699951171875,1101.43994140625,1102.219970703125,105504600,^OMX
1092.469970703125,1101.8699951171875,1089.27001953125,1091.56005859375,95996800,^OMX
1073.3900146484375,1073.5699462890625,1045.5799560546875,1064.5999755859375,218124000,^OMX
1073.760009765625,1079.7099609375,1055.449951171875,1055.449951171875,174957200,^OMX
1065.550048828125,1078.1800537109375,1061.02001953125,1075.3299560546875,113989800,^OMX
1082.510009765625,1093.8599853515625,1081.199951171875,1091.3699951171875,166312000,^OMX
1104.0699462890625,1107.449951171875,1100.06005859375,1106.9200439453125,117993600,^OMX
1109.239990234375,1110.8900146484375,1098.1800537109375,1105.93994140625,98846400,^OMX
1104.199951171875,1114.719970703125,1101.469970703125,1113.27001953125,97937800,^OMX
1109.4200439453125,1127.0799560546875,1108.5400390625,1127.0799560546875,92292800,^OMX
1126.25,1129.8399658203125,1120.510009765625,1127.0999755859375,89233400,^OMX
1125.47998046875,1132.4200439453125,1122.25,1132.27001953125,78607800,^OMX
1130.6500244140625,1131.219970703125,1123.5400390625,1130.7099609375,76163600,^OMX
1136.5799560546875,1140.8599853515625,1136.0799560546875,1138.06005859375,93667600,^OMX
1133.239990234375,1138.75,1131.9000244140625,1134.8699951171875,99203400,^OMX
1136.8699951171875,1146.699951171875,1133.6300048828125,1145.5999755859375,93357800,^OMX
1145.739990234375,1152.72998046875,1141.9200439453125,1151.27001953125,70652600,^OMX
1149.0699462890625,1151.6300048828125,1144.56005859375,1149.1300048828125,96199400,^OMX
1149.699951171875,1157.6099853515625,1145.4100341796875,1156.52001953125,98944800,^OMX
1150.449951171875,1154.6500244140625,1144.27001953125,1145.56005859375,105728000,^OMX
1149.4200439453125,1152.989990234375,1145.199951171875,1151.3699951171875,78753600,^OMX
1146.97998046875,1152.5400390625,1145.97998046875,1148.68994140625,75849400,^OMX
1141.52001953125,1143.93994140625,1128.9000244140625,1131.719970703125,130210600,^OMX
1134.9599609375,1141.4200439453125,1134.469970703125,1137.8699951171875,97649600,^OMX
1134.06005859375,1135.3900146484375,1122.9000244140625,1129.8800048828125,88684600,^OMX
1129.489990234375,1131.1199951171875,1121.43994140625,1123.81005859375,80932200,^OMX
1123.8800048828125,1125.3800048828125,1105.010009765625,1106.7900390625,126729800,^OMX
1113.9599609375,1124.75,1109.5,1116.8399658203125,116087000,^OMX
1125.3699951171875,1141.5899658203125,1125.25,1140.5799560546875,111745400,^OMX
1144.1099853515625,1144.6199951171875,1137.5999755859375,1141.1300048828125,55764600,^OMX
1143.9599609375,1153.9100341796875,1139.0400390625,1153.4599609375,98157000,^OMX
